JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,
2456725.420000000, A.D. 2014-Mar-08 22:04:48.0000,      67.185484, -7.139994101477924E-01, -9.795776670110790E-02, -3.856674543826905E-02,  2.581215940222852E-03, -2.008943322623538E-02,  8.218424564700787E-04,
2456729.072500000, A.D. 2014-Mar-12 13:44:24.0000,      67.185525, -7.008447921471159E-01, -1.706926299192871E-01, -3.536802393299043E-02,  4.614886927339104E-03, -1.970331111056777E-02,  9.281152315979564E-04,
2456732.725000000, A.D. 2014-Mar-16 05:24:00.0000,      67.185560, -6.803514439460979E-01, -2.416403792864998E-01, -3.179894843619169E-02,  6.596193772538391E-03, -1.911185976265750E-02,  1.024465917780675E-03,
2456736.377500000, A.D. 2014-Mar-19 21:03:36.0000,      67.185588, -6.527484065170314E-01, -3.100632534869869E-01, -2.789756579815578E-02,  8.504587316647801E-03, -1.832210885719062E-02,  1.109925084409314E-03,
2456740.030000000, A.D. 2014-Mar-23 12:43:12.0000,      67.185611, -6.183381342912939E-01, -3.752529022042420E-01, -2.370524280363990E-02,  1.032045111086255E-02, -1.734311342064838E-02,  1.183645559120908E-03,
2456743.682500000, A.D. 2014-Mar-27 04:22:48.0000,      67.185628, -5.774927328831057E-01, -4.365375547827488E-01, -1.926620643124402E-02,  1.202529317180259E-02, -1.618582553727925E-02,  1.244909381596515E-03,
2456747.335000000, A.D. 2014-Mar-30 20:02:24.0000,      67.185639, -5.306495293210717E-01, -4.932886897822964E-01, -1.462706166034148E-02,  1.360191953769012E-02, -1.486294979929172E-02,  1.293133148141886E-03,
2456750.987500000, A.D. 2014-Apr-03 11:42:00.0000,      67.185644, -4.783060430497375E-01, -5.449271509887592E-01, -9.836292643404933E-03,  1.503458871618660E-02, -1.338878519742176E-02,  1.327871783748319E-03,
2456754.640000000, A.D. 2014-Apr-07 03:21:36.0000,      67.185642, -4.210144285313623E-01, -5.909286651666043E-01, -4.943752887422640E-03,  1.630914651987739E-02, -1.177905606806531E-02,  1.348820799468362E-03,
2456758.292500000, A.D. 2014-Apr-10 19:01:12.0000,      67.185632, -3.593754614501581E-01, -6.308287261571204E-01, -1.498456509156262E-07,  1.741314114313259E-02, -1.005073457484492E-02,  1.355817109236860E-03,
